975037,0
975038,0
975039,0
975040,0
975041,0
975042,0
975043,0
975044,0
975045,0
975046,0
975047,0
975048,0
975049,0
975050,0
975051,0
975052,0
975053,0
975054,0
975055,0
975056,0
975057,0
975058,0
975059,0
975060,0
975061,0
975062,0
975063,0
975064,0
975065,0
975066,0
975067,0
975068,0
975069,0
975070,0
975071,0
975072,0
975073,0
975074,0
975075,0
975076,0
975077,0
975078,0
975079,0
975080,0
975081,0
975082,0
975083,0
975084,0
975085,0
975086,0
975087,0
975088,0
975089,0
975090,0
975091,0
975092,0
975093,0
975094,0
975095,0
975096,0
975097,0
975098,0
975099,0
975100,0
975102,0
975103,0
975104,0
975105,0
975106,0
975107,0
975108,0
975109,0
975110,0
975111,0
975112,0
975113,0
975114,0
975115,0
975116,0
975117,0
975118,0
975119,0
975120,0
975121,0
975122,0
975123,0
975125,0
975126,0
975127,0
975128,0
975129,0
975130,0
975131,0
975132,0
975133,0
975134,0
975135,0
975136,0
975137,0
975138,0
975139,0
975140,0
975141,0
975142,0
975143,0
975144,0
975145,0
975146,0
975147,0
975148,0
975149,0
975150,0
975151,0
975152,0
975153,0
975154,0
975155,0
975156,0
975157,0
975158,0
975159,0
975160,0
975161,0
975162,0
975163,0
975164,0
975165,0
975166,0
975167,0
975168,0
975169,0
975170,0
975171,0
975172,0
975173,0
975174,0
975175,0
975176,0
975177,0
975178,0
975179,0
975180,0
975181,0
975182,0
975183,0
975184,0
975185,0
975186,0
975187,0
975188,0
975189,0
975190,0
975191,0
975192,0
975193,0
975194,0
975195,0
975196,0
975197,0
975198,0
975199,0
975200,0
975201,0
975202,0
975203,0
975204,0
975205,0
975206,0
975207,0
975208,0
975209,0
975210,0
975211,0
975212,0
975213,0
975214,0
975215,0
975672,0
975673,0
975674,0
975675,0
975676,0
975677,0
975678,0
975679,0
975680,0
975681,0
975682,0
975683,0
975684,0
975685,0
975686,0
975687,0
975688,0
975689,0
975690,0
975691,0
975692,0
975693,0
975694,0
975695,0
975696,0
975697,0
975698,0
975699,0
975700,0
975701,0
975702,0
975703,0
975704,0
975705,0
975706,0
975707,0
975708,0
975709,0
975710,0
975711,0
975712,0
975713,0
975714,0
975715,0
975716,0
975717,0
975718,0
975719,0
975720,0
975721,0
975722,0
975723,0
975724,0
975725,0
975726,0
975727,0
975728,0
975729,0
975730,0
975731,0
975732,0
975733,0
975734,0
975735,0
975736,0
975737,0
975738,0
975739,0
975740,0
975741,0
975742,0
975743,0
975744,0
975745,0
975746,0
975747,0
975748,0
975749,0
975750,0
975751,0
975752,0
975753,0
975754,0
975755,0
975756,0
975757,0
975758,0
975759,0
975760,0
975761,0
975762,0
975763,0
975764,0
975765,0
975766,0
975767,0
975768,0
975769,0
975770,0
975771,0
975772,0
975773,0
975774,0
975775,0
975776,0
975777,0
975778,0
975779,0
975780,0
975781,0
975782,0
975783,0
975784,0
975785,0
975786,0
975787,0
975788,0
975789,0
975790,0
975791,0
975792,0
975793,0
975794,0
975795,0
975796,0
975797,0
975798,0
975799,0
975800,0
975801,0
975802,0
975803,0
975804,0
975805,0
975806,0
975807,0
975808,0
975809,0
975810,0
975811,0
975812,0
975813,0
975814,0
975815,0
975816,0
975817,0
975818,0
975819,0
975820,0
975821,0
975822,0
975823,0
975824,0
975825,0
975826,0
975827,0
975828,0
975829,0
975830,0
975831,0
975832,0
975833,0
975834,0
975835,0
975836,0
975837,0
975838,0
975839,0
975840,0
975841,0
975842,0
975843,0
975844,0
975845,0
975846,0
975847,0
975848,0
975849,0
975850,0
975851,0
975852,0
975853,0
975854,0
975855,0
975856,0
975857,0
975858,0
975859,0
975860,0
975861,0
975862,0
975863,0
975864,0
975865,0
975866,0
975867,0
975868,0
975869,0
975870,0
975871,0
975872,0
975873,0
975874,0
975875,0
975876,0
975877,0
975878,0
975879,0
975880,0
975881,0
975882,0
975883,0
975884,0
975885,0
975886,0
975887,0
975888,0
975889,0
975890,0
975891,0
975892,0
975893,0
975894,0
975895,0
975896,0
975897,0
975898,0
975899,0
975900,0
975901,0
975902,0
975903,0
975904,0
975905,0
975906,0
975907,0
975908,0
975909,0
975910,0
975911,0
975912,0
975913,0
975914,0
975915,0
975916,0
975917,0
975918,0
975919,0
975920,0
975921,0
975922,0
975923,0
975924,0
975925,0
975926,0
975927,0
975928,0
975929,0
975930,0
975931,0
975932,0
975933,0
975934,0
975935,0
976392,0
976393,0
976394,0
976395,0
976396,0
976397,0
976398,0
976399,0
976400,0
976401,0
976402,0
976403,0
976404,0
976405,0
976406,0
976407,0
976408,0
976409,0
976410,0
976411,0
976412,0
976413,0
976414,0
976415,0
976416,0
976417,0
976418,0
976419,0
976420,0
976421,0
976422,0
976423,0
976424,0
976425,0
976426,0
976427,0
976428,0
976429,0
976430,0
976431,0
976432,0
976433,0
976434,0
976435,0
976436,0
976437,0
976438,0
976439,0
976440,0
976441,0
976442,0
976443,0
976444,0
976445,0
976446,0
976447,0
976448,0
976449,0
976450,0
976451,0
976452,0
976453,0
976454,0
976455,0
976456,0
976457,0
976458,0
976459,0
976460,0
976461,0
976462,0
976463,0
976464,0
976465,0
976466,0
976467,0
976468,0
976469,0
976470,0
976471,0
976472,0
976473,0
976474,0
976475,0
976476,0
976477,0
976478,0
976479,0
976480,0
976481,0
976482,0
976483,0
976484,0
976485,0
976486,0
976487,0
976488,0
976489,0
976490,0
976491,0
976492,0
976493,0
976494,0
976495,0
976496,0
976497,0
976498,0
976499,0
976500,0
976501,0
976502,0
976503,0
976504,0
976505,0
976506,0
976507,0
976508,0
976509,0
976510,0
976511,0
976512,0
976513,0
976514,0
976515,0
976516,0
976517,0
976518,0
976519,0
976520,0
976521,0
976522,0
976523,0
976524,0
976525,0
976526,0
976527,0
976528,0
976529,0
976530,0
976531,0
976532,0
976533,0
976534,0
976535,0
976536,0
976537,0
976538,0
976539,0
976540,0
976541,0
976542,0
976543,0
976544,0
976545,0
976546,0
976547,0
976548,0
976549,0
976550,0
976551,0
976552,0
976553,0
976554,0
976555,0
976556,0
976557,0
976558,0
976559,0
976560,0
976561,0
976562,0
976563,0
976564,0
976565,0
976566,0
976567,0
976568,0
976569,0
976570,0
976571,0
976572,0
976573,0
976574,0
976575,0
976576,0
976577,0
976578,0
976579,0
976580,0
976581,0
976582,0
976583,0
976584,0
976585,0
976586,0
976587,0
976588,0
976589,0
976590,0
976591,0
976592,0
976593,0
976594,0
976595,0
976596,0
976597,0
976598,0
976599,0
976600,0
976601,0
976602,0
976603,0
976604,0
976605,0
976606,0
976607,0
976608,0
976609,0
976610,0
976611,0
976612,0
976613,0
976614,0
976615,0
976616,0
976617,0
976618,0
976619,0
976620,0
976621,0
976622,0
976623,0
976624,0
976625,0
976626,0
976627,0
976628,0
976629,0
976630,0
976631,0
976632,0
976633,0
976634,0
976635,0
976636,0
976637,0
976638,0
976639,0
976640,0
976641,0
976642,0
976643,0
976644,0
976645,0
976646,0
976647,0
976648,0
976649,0
976650,0
976651,0
976652,0
976653,0
976654,0
976655,0
976656,0
976657,0
976658,0
976659,0
976660,0
976661,0
976662,0
976663,0
976664,0
976665,0
976666,0
976667,0
976668,0
976669,0
976670,0
976671,0
976672,0
976673,0
976674,0
976675,0
976676,0
976677,0
976678,0
976679,0
977136,0
977137,0
977138,0
977139,0
977140,0
977141,0
977142,0
977143,0
977144,0
977145,0
977146,0
977147,0
977148,0
977149,0
977150,0
977151,0
977152,0
977153,0
977154,0
977155,0
977156,0
977157,0
977158,0
977159,0
977160,0
977161,0
977162,0
977163,0
977164,0
977165,0
977166,0
977167,0
977168,0
977169,0
977170,0
977171,0
977172,0
977173,0
977174,0
977175,0
977176,0
977177,0
977178,0
977179,0
977180,0
977181,0
977182,0
977183,0
977184,0
977185,0
977186,0
977187,0
977188,0
977189,0
977190,0
977191,0
977192,0
977193,0
977194,0
977195,0
977196,0
977197,0
977198,0
977199,0
977200,0
977201,0
977202,0
977203,0
977204,0
977205,0
977206,0
977207,0
977208,0
977209,0
977210,0
977211,0
977212,0
977213,0
977214,0
977215,0
977216,0
977217,0
977218,0
977219,0
977220,0
977221,0
977222,0
977223,0
977224,0
977225,0
977226,0
977227,0
977228,0
977229,0
977230,0
977231,0
977232,0
977233,0
977234,0
977235,0
977236,0
977237,0
977238,0
977239,0
977240,0
977241,0
977242,0
977243,0
977244,0
977245,0
977246,0
977247,0
977248,0
977249,0
977250,0
977251,0
977252,0
977253,0
977254,0
977255,0
977256,0
977257,0
977258,0
977259,0
977260,0
977261,0
977262,0
977263,0
977264,0
977265,0
977266,0
977267,0
977268,0
977269,0
977270,0
977271,0
977272,0
977273,0
977274,0
977275,0
977276,0
977277,0
977278,0
977279,0
977280,0
977281,0
977282,0
977283,0
977284,0
977285,0
977286,0
977287,0
977288,0
977289,0
977290,0
977291,0
977292,0
977293,0
977294,0
977295,0
977296,0
977297,0
977298,0
977299,0
977300,0
977301,0
977302,0
977303,0
977304,0
977305,0
977306,0
977307,0
977308,0
977309,0
977310,0
977311,0
977312,0
977313,0
977314,0
977315,0
977316,0
977317,0
977318,0
977319,0
977320,0
977321,0
977322,0
977323,0
977324,0
977325,0
977326,0
977327,0
977328,0
977329,0
977330,0
977331,0
977332,0
977333,0
977334,0
977335,0
977336,0
977337,0
977338,0
977339,0
977340,0
977341,0
977342,0
977343,0
977344,0
977345,0
977346,0
977347,0
977348,0
977349,0
977350,0
977351,0
977352,0
977353,0
977354,0
977355,0
977356,0
977357,0
977358,0
977359,0
977360,0
977361,0
977362,0
977363,0
977364,0
977365,0
977366,0
977367,0
977368,0
977369,0
977370,0
977371,0
977372,0
977373,0
977374,0
977375,0
977376,0
977377,0
977378,0
977379,0
977380,0
977381,0
977382,0
977383,0
977384,0
977385,0
977386,0
977387,0
977388,0
977389,0
977390,0
977391,0
977392,0
977393,0
977394,0
977395,0
977396,0
977397,0
977398,0
977399,0
977856,0
977857,0
977858,0
977859,0
977860,0
977861,0
977862,0
977863,0
977864,0
977865,0
977866,0
977867,0
977868,0
977869,0
977870,0
977871,0
977872,0
977873,0
977874,0
977875,0
977876,0
977877,0
977878,0
977879,0
977880,0
977881,0
977882,0
977883,0
977884,0
977885,0
977886,0
977887,0
977888,0
977889,0
977890,0
977891,0
977892,0
977893,0
977894,0
977895,0
977896,0
977897,0
977898,0
977899,0
977900,0
977901,0
977902,0
977903,0
977904,0
977905,0
977906,0
977907,0
977908,0
977909,0
977910,0
977911,0
977912,0
977913,0
977914,0
977915,0
977916,0
977917,0
977918,0
977919,0
977920,0
977921,0
977922,0
977923,0
977924,0
977925,0
977926,0
977927,0
977928,0
977929,0
977930,0
977931,0
977932,0
977933,0
977934,0
977935,0
977936,0
977937,0
977938,0
977939,0
977940,0
977941,0
977942,0
977943,0
977944,0
977945,0
977946,0
977947,0
977948,0
977949,0
977950,0
977951,0
977952,0
977953,0
977954,0
977955,0
977956,0
977957,0
977958,0
977959,0
977960,0
977961,0
977962,0
977963,0
977964,0
977965,0
977966,0
977967,0
977968,0
977969,0
977970,0
977971,0
977972,0
977973,0
977974,0
977975,0
977976,0
977977,0
977978,0
977979,0
977980,0
977981,0
977982,0
977983,0
977984,0
977985,0
977986,0
977987,0
977988,0
977989,0
977990,0
977991,0
977992,0
977993,0
977994,0
977995,0
977996,0
977997,0
977998,0
977999,0
978000,0
978001,0
978002,0
978003,0
978004,0
978005,0
978006,0
978007,0
978008,0
978009,0
978010,0
978011,0
978012,0
978013,0
978014,0
978015,0
978016,0
978017,0
978018,0
978019,0
978020,0
978021,0
978022,0
978023,0
978024,0
978025,0
978026,0
978027,0
978028,0
978029,0
978030,0
978031,0
978032,0
978033,0
978034,0
978035,0
978036,0
978037,0
978038,0
978039,0
978040,0
978041,0
978042,0
978043,0
978044,0
978045,0
978046,0
978047,0
978048,0
978049,0
978050,0
978051,0
978052,0
978053,0
978054,0
978055,0
978056,0
978057,0
978058,0
978059,0
978060,0
978061,0
978062,0
978063,0
978064,0
978065,0
978066,0
978067,0
978068,0
978069,0
978070,0
978071,0
978072,0
978073,0
978074,0
978075,0
978076,0
978077,0
978078,0
978079,0
978080,0
978081,0
978082,0
978083,0
978084,0
978085,0
978086,0
978087,0
978088,0
978089,0
978090,0
978091,0
978092,0
978093,0
978094,0
978095,0
978096,0
978097,0
978098,0
978099,0
978100,0
978101,0
978102,0
978103,0
978104,0
978105,0
978106,0
978107,0
978108,0
978109,0
978110,0
978111,0
978112,0
978113,0
978114,0
978115,0
978116,0
978117,0
978118,0
978119,0
978120,0
978121,0
978122,0
978123,0
978124,0
978125,0
978126,0
978127,0
978128,0
978129,0
978130,0
978131,0
978132,0
978133,0
978134,0
978135,0
978136,0
978137,0
978138,0
978139,0
978140,0
978141,0
978142,0
978143,0
978600,0
978601,0
978602,0
978603,0
978604,0
978605,0
978606,0
978607,0
978608,0
978609,0
978610,0
978611,0
978612,0
978613,0
978614,0
978615,0
978616,0
978617,0
978618,0
978619,0
978620,0
978621,0
978622,0
978623,0
978624,0
978625,0
978626,0
978627,0
978628,0
978629,0
978630,0
978631,0
978632,0
978633,0
978634,0
978635,0
978636,0
978637,0
978638,0
978639,0
978640,0
978641,0
978642,0
978643,0
978644,0
978645,0
978646,0
978647,0
978648,0
978649,0
978650,0
978651,0
978652,0
978653,0
978654,0
978655,0
978656,0
978657,0
978658,0
978659,0
978660,0
978661,0
978662,0
978663,0
978664,0
978665,0
978666,0
978667,0
978668,0
978669,0
978670,0
978671,0
978672,0
978673,0
978674,0
978675,0
978676,0
978677,0
978678,0
978679,0
978680,0
978681,0
978682,0
978683,0
978684,0
978685,0
978686,0
978687,0
978688,0
978689,0
978690,0
978691,0
978692,0
978693,0
978694,0
978695,0
978696,0
978697,0
978698,0
978699,0
978700,0
978701,0
978702,0
978703,0
978704,0
978705,0
978706,0
978707,0
978708,0
978709,0
978710,0
978711,0
978712,0
978713,0
978714,0
978715,0
978716,0
978717,0
978718,0
978719,0
978720,0
978721,0
978722,0
978723,0
978724,0
978725,0
978726,0
978727,0
978728,0
978729,0
978730,0
978731,0
978732,0
978733,0
978734,0
978735,0
978736,0
978737,0
978738,0
978739,0
978740,0
978741,0
978742,0
978743,0
978744,0
978745,0
978746,0
978747,0
978748,0
978749,0
978750,0
978751,0
978752,0
978753,0
978754,0
978755,0
978756,0
978757,0
978758,0
978759,0
978760,0
978761,0
978762,0
978763,0
978764,0
978765,0
978766,0
978767,0
978768,0
978769,0
978770,0
978771,0
978772,0
978773,0
978774,0
978775,0
978776,0
978777,0
978778,0
978779,0
978780,0
978781,0
978782,0
978783,0
978784,0
978785,0
978799,0
978800,0
978801,0
978802,0
978803,0
978804,0
978805,0
978806,0
978807,0
978808,0
978809,0
978810,0
978811,0
978812,0
978813,0
978814,0
978815,0
978816,0
978817,0
978818,0
978819,0
978820,0
978821,0
978822,0
978823,0
978824,0
978825,0
978826,0
978827,0
978828,0
978829,0
978830,0
978831,0
978832,0
978833,0
978834,0
978835,0
978836,0
978837,0
978838,0
978839,0
978840,0
978841,0
978842,0
978843,0
978844,0
978845,0
978846,0
978847,0
978848,0
978849,0
978850,0
978851,0
978852,0
978853,0
978854,0
978855,0
978856,0
978857,0
978858,0
978859,0
978860,0
978861,0
978862,0
978863,0
978864,0
978865,0
978866,0
978867,0
978868,0
978869,0
978870,0
978871,0
978872,0
978873,0
978874,0
978875,0
978876,0
978877,0
978878,0
978879,0
978880,0
978881,0
978882,0
978883,0
978884,0
978885,0
978886,0
978887,0
979344,0
979345,0
979346,0
979347,0
979348,0
979349,0
979350,0
979351,0
979352,0
979353,0
979354,0
979355,0
979356,0
979357,0
979358,0
979359,0
979360,0
979361,0
979362,0
979363,0
979364,0
979365,0
979366,0
979367,0
979368,0
979369,0
979370,0
979371,0
979372,0
979373,0
979374,0
979375,0
979376,0
979377,0
979378,0
979379,0
979380,0
979381,0
979382,0
979383,0
979384,0
979385,0
979386,0
979387,0
979388,0
979389,0
979390,0
979391,0
979392,0
979393,0
979394,0
979395,0
979396,0
979397,0
979398,0
979399,0
979400,0
979401,0
979402,0
979403,0
979404,0
979405,0
979406,0
979407,0
979408,0
979409,0
979410,0
979411,0
979412,0
979413,0
979414,0
979415,0
979416,0
979417,0
979418,0
979419,0
979420,0
979421,0
979422,0
979423,0
979424,0
979425,0
979426,0
979427,0
979428,0
979429,0
979430,0
979431,0
979432,0
979433,0
979434,0
979435,0
979436,0
979437,0
979438,0
979439,0
979440,0
979441,0
979442,0
979443,0
979444,0
979445,0
979446,0
979447,0
979448,0
979449,0
979450,0
979451,0
979452,0
979453,0
979454,0
979455,0
979456,0
979457,0
979458,0
979459,0
979460,0
979461,0
979462,0
979463,0
979464,0
979465,0
979466,0
979467,0
979468,0
979469,0
979470,0
979471,0
979472,0
979473,0
979474,0
979475,0
979476,0
979477,0
979478,0
979479,0
979480,0
979481,0
979482,0
979483,0
979484,0
979485,0
979486,0
979487,0
979488,0
979489,0
979490,0
979491,0
979492,0
979493,0
979494,0
979495,0
979496,0
979497,0
979498,0
979499,0
979500,0
979501,0
979502,0
979503,0
979504,0
979505,0
979506,0
979507,0
979508,0
979509,0
979510,0
979511,0
979512,0
979513,0
979514,0
979515,0
979516,0
979517,0
979518,0
979519,0
979520,0
979521,0
979522,0
979523,0
979524,0
979525,0
979526,0
979527,0
979528,0
979529,0
979530,0
979531,0
979532,0
979533,0
979534,0
979535,0
979536,0
979537,0
979538,0
979539,0
979540,0
979541,0
979542,0
979543,0
979544,0
979545,0
979546,0
979547,0
979548,0
979549,0
979550,0
979551,0
979552,0
979553,0
979554,0
979555,0
979556,0
979557,0
979558,0
979559,0
979560,0
979561,0
979562,0
979563,0
979564,0
979565,0
979566,0
979567,0
979568,0
979569,0
979570,0
979571,0
979572,0
979573,0
979574,0
979575,0
979576,0
979577,0
979578,0
979579,0
979580,0
979581,0
979582,0
979583,0
979584,0
979585,0
979586,0
979587,0
979588,0
979589,0
979590,0
979591,0
979592,0
979593,0
979594,0
979595,0
979596,0
979597,0
979598,0
979599,0
979600,0
979601,0
979602,0
979603,0
979604,0
979605,0
979606,0
979607,0
980064,0
980065,0
980066,0
980067,0
980068,0
980069,0
980070,0
980071,0
980072,0
980073,0
980074,0
980075,0
980076,0
980077,0
980078,0
980079,0
980080,0
980081,0
980082,0
980083,0
980084,0
980085,0
980086,0
980087,0
980088,0
980089,0
980090,0
980091,0
980092,0
980093,0
980094,0
980095,0
980096,0
980097,0
980098,0
980099,0
980100,0
980101,0
980102,0
980103,0
980104,0
980105,0
980106,0
980107,0
980108,0
980109,0
980110,0
980111,0
980112,0
980113,0
980114,0
980115,0
980116,0
980117,0
980118,0
980119,0
980120,0
980121,0
980122,0
980123,0
980124,0
980125,0
980126,0
980127,0
980128,0
980129,0
980130,0
980131,0
980132,0
980133,0
980134,0
980135,0
980136,0
980137,0
980138,0
980139,0
980140,0
980141,0
980142,0
980143,0
980144,0
980145,0
980146,0
980147,0
980148,0
980149,0
980150,0
980151,0
980152,0
980153,0
980154,0
980155,0
980156,0
980157,0
980158,0
980159,0
980160,0
980161,0
980162,0
980163,0
980164,0
980165,0
980166,0
980167,0
980168,0
980169,0
980170,0
980171,0
980172,0
980173,0
980174,0
980175,0
980176,0
980177,0
980178,0
980179,0
980180,0
980181,0
980182,0
980183,0
980184,0
980185,0
980186,0
980187,0
980188,0
980189,0
980190,0
980191,0
980192,0
980193,0
980194,0
980195,0
980196,0
980197,0
980198,0
980199,0
980200,0
980201,0
980202,0
980203,0
980204,0
980205,0
980206,0
980207,0
980208,0
980209,0
980210,0
980211,0
980212,0
980213,0
980214,0
980215,0
980216,0
980217,0
980218,0
980219,0
980220,0
980221,0
980222,0
980223,0
980224,0
980225,0
980226,0
980227,0
980228,0
980229,0
980230,0
980231,0
980232,0
980233,0
980234,0
980235,0
980236,0
980237,0
980238,0
980239,0
980240,0
980241,0
980242,0
980243,0
980244,0
980245,0
980246,0
980247,0
980248,0
980249,0
980250,0
980251,0
980252,0
980253,0
980254,0
980255,0
980256,0
980257,0
980258,0
980259,0
980260,0
980261,0
980262,0
980263,0
980264,0
980265,0
980266,0
980267,0
980268,0
980269,0
980270,0
980271,0
980272,0
980273,0
980274,0
980275,0
980276,0
980277,0
980278,0
980279,0
980280,0
980281,0
980282,0
980283,0
980284,0
980285,0
980286,0
980287,0
980288,0
980289,0
980290,0
980291,0
980292,0
980293,0
980294,0
980295,0
980296,0
980297,0
980298,0
980299,0
980300,0
980301,0
980302,0
980303,0
980304,0
980305,0
980306,0
980307,0
980308,0
980309,0
980310,0
980311,0
980312,0
980313,0
980314,0
980315,0
980316,0
980317,0
980318,0
980319,0
980320,0
980321,0
980322,0
980323,0
980324,0
980325,0
980326,0
980327,0
980328,0
980329,0
980330,0
980331,0
980332,0
980333,0
980334,0
980335,0
980336,0
980337,0
980338,0
980339,0
980340,0
980341,0
980342,0
980343,0
980344,0
980345,0
980346,0
980347,0
980348,0
980349,0
980350,0
980351,0
980808,0
980809,0
980810,0
980811,0
980812,0
980813,0
980814,0
980815,0
980816,0
980817,0
980818,0
980819,0
980820,0
980821,0
980822,0
980823,0
980824,0
980825,0
980826,0
980827,0
980828,0
980829,0
980830,0
980831,0
980832,0
980833,0
980834,0
980835,0
980836,0
980837,0
980838,0
980839,0
980840,0
980841,0
980842,0
980843,0
980844,0
980845,0
980846,0
980847,0
980848,0
980849,0
980850,0
980851,0
980852,0
980853,0
980854,0
980855,0
980856,0
980857,0
980858,0
980859,0
980860,0
980861,0
980862,0
980863,0
980864,0
980865,0
980866,0
980867,0
980868,0
980869,0
980870,0
980871,0
980872,0
980873,0
980874,0
980875,0
980876,0
980877,0
980878,0
980879,0
980880,0
980881,0
980882,0
980883,0
980884,0
980885,0
980886,0
980887,0
980888,0
980889,0
980890,0
980891,0
980892,0
980893,0
980894,0
980895,0
980896,0
980897,0
980898,0
980899,0
980900,0
980901,0
980902,0
980903,0
980904,0
980905,0
980906,0
980907,0
980908,0
980909,0
980910,0
980911,0
980912,0
980913,0
980914,0
980915,0
980916,0
980917,0
980918,0
980919,0
980920,0
980921,0
980922,0
980923,0
980924,0
980925,0
980926,0
980927,0
980928,0
980929,0
980930,0
980931,0
980932,0
